STATION_NUMBER,date,flow_cms,quality_symbol
08NM120,1951-06-01,,
08NM120,1951-07-01,0.22100000083446503,
08NM120,1951-08-01,0.10999999940395357,
08NM120,1951-09-01,0.22100000083446503,
08NM120,1952-04-01,,
08NM120,1952-05-01,1.5299999713897705,E
08NM120,1952-06-01,0.578000009059906,E
08NM120,1952-07-01,0.26899999380111694,E
08NM120,1952-08-01,,
08NM120,1952-09-01,0.09300000220537186,
08NM120,1953-04-01,0.10499999672174454,
08NM120,1953-05-01,0.16699999570846558,
08NM120,1953-06-01,0.15299999713897705,
08NM120,1953-07-01,0.09600000083446504,
08NM120,1953-08-01,0.05400000140070915,E
08NM120,1953-09-01,0.090999998152256,E
08NM120,1954-04-01,0.05099999904632568,E
08NM120,1954-05-01,0.03700000047683716,E
08NM120,1954-06-01,0.04500000178813934,
08NM120,1954-07-01,0.03400000184774399,E
08NM120,1954-08-01,0.023000000044703484,E
08NM120,1954-09-01,0.023000000044703484,E
08NM120,1955-05-01,0.03999999910593033,
08NM120,1955-06-01,0.023000000044703484,E
08NM120,1955-07-01,0.03099999949336052,E
08NM120,1955-08-01,0.017000000923871994,E
08NM120,1955-09-01,0.014000000432133676,E
08NM120,1956-04-01,,
08NM120,1956-05-01,0.3109999895095825,E
08NM120,1956-06-01,0.17000000178813934,E
08NM120,1956-07-01,0.11900000274181366,E
08NM120,1956-08-01,0.06499999761581421,
08NM120,1956-09-01,0.06499999761581421,
08NM120,1957-04-01,,
08NM120,1957-05-01,0.05900000035762787,E
08NM120,1957-06-01,0.05099999904632568,
08NM120,1957-07-01,0.03999999910593033,E
08NM120,1957-08-01,0.017000000923871994,E
08NM120,1957-09-01,0.023000000044703484,E
08NM120,1958-04-01,,
08NM120,1958-05-01,0.2460000067949295,E
08NM120,1958-06-01,0.2179999947547913,
08NM120,1958-07-01,0.090999998152256,
08NM120,1958-08-01,0.05700000002980232,E
08NM120,1958-09-01,0.05400000140070915,E
08NM120,1959-04-01,0.1809999942779541,E
08NM120,1959-05-01,0.5640000104904175,
08NM120,1959-06-01,0.6169999837875366,
08NM120,1959-07-01,0.37400001287460327,E
08NM120,1959-08-01,0.09600000083446504,
08NM120,1959-09-01,0.09600000083446504,
08NM120,1960-04-01,0.06199999898672104,
08NM120,1960-05-01,0.06800000369548798,E
08NM120,1960-06-01,0.07900000363588333,E
08NM120,1960-07-01,0.03099999949336052,E
08NM120,1960-08-01,0.017000000923871994,E
08NM120,1960-09-01,0.017000000923871994,E
08NM120,1961-04-01,0.019999999552965164,E
08NM120,1961-05-01,0.03400000184774399,
08NM120,1961-06-01,0.05900000035762787,E
08NM120,1961-07-01,0.04800000041723251,E
08NM120,1961-08-01,0.017000000923871994,E
08NM120,1961-09-01,0.017000000923871994,E
08NM120,1962-04-01,0.02500000037252903,E
08NM120,1962-05-01,0.02800000086426735,E
08NM120,1962-06-01,0.00800000037997961,E
08NM120,1962-07-01,0.00800000037997961,E
08NM120,1962-08-01,0.010999999940395355,E
08NM120,1962-09-01,0.014000000432133676,E
08NM120,1963-04-01,,
08NM120,1963-05-01,0.010999999940395355,E
08NM120,1963-06-01,0.02500000037252903,
08NM120,1963-07-01,0.010999999940395355,E
08NM120,1963-08-01,0.00800000037997961,E
08NM120,1963-09-01,0.003000000026077032,E
08NM120,1964-04-01,,
08NM120,1964-05-01,0.00800000037997961,
08NM120,1964-06-01,0.007000000216066837,
08NM120,1964-07-01,0.006000000052154064,E
08NM120,1964-08-01,0.004000000189989805,E
08NM120,1964-09-01,0.006000000052154064,E
08NM120,1964-10-01,,
08NM120,1965-05-01,0.07400000095367432,
08NM120,1965-06-01,0.03999999910593033,E
08NM120,1965-07-01,0.019999999552965164,E
08NM120,1965-08-01,0.0130000002682209,E
08NM120,1965-09-01,0.03400000184774399,
08NM120,1966-04-01,0.024000000208616257,
08NM120,1966-05-01,0.01899999938905239,E
08NM120,1966-06-01,0.0130000002682209,
08NM120,1966-07-01,0.008999999612569809,E
08NM120,1966-08-01,0.007000000216066837,
08NM120,1966-09-01,0.004999999888241291,E
08NM120,1967-04-01,0.009999999776482582,E
08NM120,1967-05-01,0.1330000013113022,E
08NM120,1967-06-01,0.04500000178813934,E
08NM120,1967-07-01,0.019999999552965164,E
08NM120,1967-08-01,0.010999999940395355,
08NM120,1967-09-01,0.009999999776482582,
08NM120,1968-04-01,0.020999999716877937,E
08NM120,1968-05-01,0.0130000002682209,
08NM120,1968-06-01,0.0130000002682209,E
08NM120,1968-07-01,0.009999999776482582,E
08NM120,1968-08-01,0.009999999776482582,E
