STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08GA071,Water Level,NA,2011,2023,13
08GA071,Instantantaneous Sediment,DI,1984,1984,1
08GA071,Flow,NA,1981,2023,43
