Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08NK002,60.0,,LogarithmicTable,Provisional/Provisoire,(0.807);
08NK002,59.0,,LogarithmicTable,Final/Finales,(0.8);
08NK002,58.0,adjusted bottom end of curve,LogarithmicTable,Final/Finales,(0.554);
08NK002,57.0,,LogarithmicTable,Final/Finales,(0.954);
08NK002,56.01,,LogarithmicTable,Final/Finales,(2.38:0.66);(0.52);
08NK002,56.0,,LogarithmicTable,Final/Finales,(2.38:0.66);(0.52);
08NK002,55.0,New Curve following Major Flood Event (Max discharge ever measured at site ),LogarithmicTable,Final/Finales,(0.9);
08NK002,54.0,Extended top end following same equation to accomodate WL's above previous rating,LogarithmicTable,Final/Finales,(2.3684:0.9);(1.03);
08NK002,53.0,,LogarithmicTable,Final/Finales,(2.3684:0.9);(1.03);
08NK002,52.1,Extended bottom end -,LogarithmicTable,Final/Finales,(0.85);
08NK002,52.0,,LogarithmicTable,Final/Finales,(0.85);
08NK002,51.0,C#51 is coincident with C#50 at & abv GH=2.100m,LinearTable,Final/Finales,
08NK002,50.0,C#50 is coincident with C#49 at & abv GH=1.870m,LinearTable,Final/Finales,
08NK002,49.0,C#49 is coincident with C#48 at & abv GH=1.870m,LinearTable,Final/Finales,
08NK002,48.0,C#48 is coincident with C#47 at & abv GH=1.980m,LinearTable,Final/Finales,
08NK002,47.0,coincident with table no.46  at and above 2.300 m.,LinearTable,Final/Finales,
08NK002,46.0,coincident with table no. 45 at and below 2.200 m.,LinearTable,Final/Finales,
08NK002,45.0,,LinearTable,Final/Finales,
08NK002,44.0,,LinearTable,Final/Finales,
08NK002,43.0,,LinearTable,Final/Finales,
08NK002,42.0,,LinearTable,Final/Finales,
08NK002,41.0,,LinearTable,Final/Finales,
08NK002,40.0,,LinearTable,Final/Finales,
08NK002,39.0,,LinearTable,Final/Finales,
08NK002,38.0,,LinearTable,Final/Finales,
08NK002,37.0,,LinearTable,Final/Finales,
08NK002,36.0,,LinearTable,Final/Finales,
08NK002,35.0,,LinearTable,Final/Finales,
08NK002,34.0,,LinearTable,Final/Finales,
08NK002,33.0,,LinearTable,Final/Finales,
