STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02LB022,Water Level,NA,2003,2024,22
02LB022,Instantantaneous Sediment,DI,1993,1994,2
02LB022,Flow,NA,1976,2024,44
