STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
09BC001,Water Level,NA,2011,2024,14
09BC001,Instantantaneous Sediment,DI,1968,1992,20
09BC001,Flow,NA,1951,2024,74
09BC001,Sediment in mg/L,NA,1970,1983,12
09BC001,Daily Mean Tonnes,NA,1970,1983,12
