STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
01FB001,Water Level,NA,2011,2023,13
01FB001,Flow,NA,1916,2023,108
