STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
08LG056,2,2012,WATER LEVELS AND DISCHARGES NOT PUBLISHED IN 2012,
08LG056,2,2023,MINIMUM INSTANTANEOUS AND DAILY DISCHARGE NOT VALID - ICE CONDITIONS.,
