Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08LG056,44.01,Cloned 44.000 to 44.01 to lower bottom rating point and adjust bottom end of rating table,LogarithmicTable,Provisional/Provisoire,(0.007);
08LG056,44.0,,LogarithmicTable,Final/Finales,(0.007);
08LG056,43.0,,LogarithmicTable,Final/Finales,(0.056);
08LG056,42.0,,LogarithmicTable,Final/Finales,(0.473:0.085);(0.115);
08LG056,41.0,coincid. # 40 0.15 to 0.2 and > 0.340,LinearTable,Final/Finales,
08LG056,40.0,co-incident # 39 0.150 to 0.200 m and above 0.550,LinearTable,Final/Finales,
08LG056,39.0,,LinearTable,Final/Finales,
08LG056,38.0,,LinearTable,Final/Finales,
08LG056,37.0,,LinearTable,Final/Finales,
08LG056,36.0,,LinearTable,Final/Finales,
08LG056,35.0,,LinearTable,Final/Finales,
08LG056,34.0,,LinearTable,Final/Finales,
08LG056,33.0,,LinearTable,Final/Finales,
08LG056,32.0,,LinearTable,Final/Finales,
08LG056,31.0,,LinearTable,Final/Finales,
08LG056,30.0,,LinearTable,Final/Finales,
08LG056,29.0,,LinearTable,Final/Finales,
08LG056,28.0,,LinearTable,Final/Finales,
08LG056,27.0,,LinearTable,Final/Finales,
08LG056,26.0,,LinearTable,Final/Finales,
08LG056,25.0,,LinearTable,Final/Finales,
08LG056,24.0,,LinearTable,Final/Finales,
08LG056,23.0,,LinearTable,Final/Finales,
