STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02HC038,Water Level,NA,2005,2024,20
02HC038,Instantantaneous Sediment,BM,1974,1974,1
02HC038,Instantantaneous Sediment,DI,1974,1993,6
02HC038,Flow,NA,1974,2024,35
02HC038,Sediment in mg/L,NA,1974,1976,3
02HC038,Daily Mean Tonnes,NA,1974,1976,3
