STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07CE005,Water Level,NA,2017,2024,8
07CE005,Flow,NA,1982,2024,22
