STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05DE009,2,2002,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05DE009,2,2003,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05DE009,2,2004,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID - DEBRIS ON CONTROL,
05DE009,2,2005,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05DE009,2,2008,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO EXTREME BACKWATER CONDITIONS.,DEBIT INSTANTANE MAXIMAL NON VALIDE EN RAISON DE CONDITIONS DE REMOUS EXTREMES
05DE009,2,2009,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05DE009,2,2010,DATA QUALITY CONSIDERED FAIR DUE TO BACKWATER FROM BEAVER ACTIVITY.,
05DE009,2,2013,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05DE009,2,2018,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05DE009,2,2023,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO EXTREME BACKWATER CONDITIONS,
