STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07EA005,Water Level,NA,2011,2024,14
07EA005,Flow,NA,1978,2024,47
