STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02HA006,Water Level,NA,2002,2024,23
02HA006,Instantantaneous Sediment,DI,1987,2000,12
02HA006,Flow,NA,1957,2024,68
