Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
10GC003,11.00,,LogarithmicTable,Provisional/Provisoire,(3.755:1.52);(1.52);
10GC003,10.0,Recent mmnts plotting to L of curve 9.0,LogarithmicTable,Provisional/Provisoire,(2.7268:1.41);(3.459:1.53);(2.21);
10GC003,9.0,,LogarithmicTable,Provisional/Provisoire,(1.46);
10GC003,8.100,Same as curve 8 below 3.70 m.,LinearTable,Provisional/Provisoire,
10GC003,8.000,HQFIT1.0.   ZF = 1.46m(Aug '04),LinearTable,Final/Finales,
10GC003,7.000,Same as Curve#6 below 2.1m.,LinearTable,Final/Finales,
10GC003,7.000-SC5,,LinearTable,Final/Finales,
10GC003,7.000-SC4,,LinearTable,Final/Finales,
10GC003,7.000-SC3,,LinearTable,Final/Finales,
10GC003,7.000-SC2,,LinearTable,Final/Finales,
10GC003,6.000,,LinearTable,Final/Finales,
10GC003,6.000-SC1,,LinearTable,Final/Finales,
