STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08MG013,Instantantaneous Sediment,DI,1971,1971,1
08MG013,Flow,NA,1951,2023,73
08MG013,Sediment in mg/L,NA,1965,1971,7
08MG013,Daily Mean Tonnes,NA,1965,1971,7
