STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
08MG013,4,-999,MAXIMUM AND MINIMUM INSTANTANEOUS DISCHARGE NOT VALID - DAILY MEANS ONLY PRODUCED AT THIS STATION/,
