STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02GC011,Water Level,NA,2005,2024,20
02GC011,Flow,NA,1963,2024,35
