STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02AE001,Water Level,NA,2006,2024,19
02AE001,Instantantaneous Sediment,DI,1985,1994,10
02AE001,Flow,NA,1974,2024,40
