STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
08NL038,2,2021,Data has been revised between 2021-12-03 to 2021-12-31 on 2024-05-22,
08NL038,2,2022,"WATER LEVEL NOT AVAILABLE 2022-01-28 TO 2022-02-04, 2022-11-01.

MINIMUM INSTANTANOUS WATER LEVEL NOT VALID -   MAY HAVE OCCURRED DURING MISSING PERIOD OF RECORD.",
08NL038,4,-999,MINIMUM INSTANTANEOUS DISCHARGE NOT VALID - ICE CONDITIONS,
