STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08NL038,Water Level,NA,2011,2024,14
08NL038,Instantantaneous Sediment,DI,1988,1992,5
08NL038,Flow,NA,1965,2024,60
