Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08NL038,22.02,Clone of 22.01 but with adjusted grade table and extraneous rating point removed.,LogarithmicTable,Provisional/Provisoire,(0.1554);
08NL038,22.01,"Extended top end of rating to capture November 14-15, 2021 high water event",LogarithmicTable,Final/Finales,(0.1554);
08NL038,22.0,,LogarithmicTable,Final/Finales,(0.1554);
08NL038,21.0,Coincides with 20 below 1.0M and above 1.7M,LinearTable,Final/Finales,
08NL038,20.0,coincident to table 19 below 0.8 and above 1.2,LinearTable,Final/Finales,
08NL038,19.0,Approved: Shift during ice,LinearTable,Final/Finales,
08NL038,18.0,,LinearTable,Final/Finales,
08NL038,17.0,,LinearTable,Final/Finales,
08NL038,16.0,,LinearTable,Final/Finales,
08NL038,15.0,,LinearTable,Final/Finales,
