Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
05MH006,DeleteRegion,HG,2024-01-01T06:00:00,2024-02-29T05:59:59,2023-11-01T13:48:35,-6,OUT OF OPERATION,,Normal
05MH006,DeleteRegion,HG,2023-11-01T06:00:00,2024-01-01T05:59:59,2023-11-01T13:48:06,-6,OUT OF OPERATION,,Normal
05MH006,DeleteRegion,HG,2023-10-17T16:42:00,2023-10-17T16:54:00,2023-10-17T19:06:36,-6,DURING VISIT,,Normal
05MH006,Drift,HG,2023-08-29T14:15:00,2023-10-17T16:50:00,2023-10-17T19:07:16,-6,SRC - VISIT TO VISIT - RESET,"DriftPoints:(Offset:0,Time:2023-08-29T14:15:00Z);(Offset:-0.042,Time:2023-10-17T16:50:00Z)",Normal
05MH006,DeleteRegion,HG,2023-07-21T07:47:00,2023-07-21T07:57:00,2023-08-29T15:49:54,-6,CLEAN UP TRACE,,Normal
05MH006,Deviation,HG,2023-07-09T02:52:00,2023-07-15T09:47:00,2023-07-17T13:03:07,-6,Trim Spikes,"DeviationValue:0.005,DeviationType:DeviationFromAverage,WindowSizeInMinutes:90",Normal
05MH006,AdjustableTrim,HG,2023-05-11T04:47:00,2023-05-11T09:57:00,2023-05-15T12:28:44,-6,Adjustable trim correction to remove invalid data spike.,"LowerThresholdPoints:(Time:2023-05-11T04:47:00Z,Value:1.4978733640702067);(Time:2023-05-11T09:57:00Z,Value:1.4978733640702067),TrimAction:Delete",Normal
05MH006,CopyPaste,HG,2023-05-11T00:27:00,2023-05-11T15:12:00,2023-05-30T15:39:40,-6,"Logged dataOverride: Copy & Paste‌Source Data Set: Stage.Logger@05MH006, time shift: 00:00 minutes.‌",,PreProcessing
05MH006,Deviation,HG,2023-05-08T23:57:00,2023-05-10T01:07:00,2023-05-15T12:27:30,-6,Outlier trim correction to reduce painting seen in trace.,"DeviationValue:0.005,DeviationType:DeviationFromMaximum,WindowSizeInMinutes:60",Normal
05MH006,DeleteRegion,HG,2023-05-08T05:57:00,2023-05-08T05:57:00,2023-05-08T13:17:46,-6,Delete invalid data spike.,,Normal
05MH006,Drift,HG,2023-05-04T03:07:00,2023-05-04T11:52:00,2023-05-15T12:30:50,-6,Drift data back in to valid position.,"DriftPoints:(Offset:0.011,Time:2023-05-04T03:07:00Z);(Offset:0.011,Time:2023-05-04T11:52:00Z)",Normal
05MH006,CopyPaste,HG,2023-04-19T11:12:00,2023-04-21T15:02:00,2023-05-30T15:40:25,-6,"Logged dataOverride: Copy & Paste‌Source Data Set: Stage.Logger@05MH006, time shift: 00:00 minutes.‌",,PreProcessing
05MH006,Drift,HG,2023-04-11T18:47:00,2023-05-30T13:32:00,2023-04-12T16:57:46,-6,SRC Reset May 30,"DriftPoints:(Offset:-0.01,Time:2023-04-11T18:47:00Z);(Offset:-0.032,Time:2023-05-30T13:32:00Z)",Normal
05MH006,Drift,HG,2023-02-21T15:02:00,2023-04-11T18:43:00,2023-04-12T16:56:56,-6,SRC,"DriftPoints:(Offset:0,Time:2023-02-21T15:02:00Z);(Offset:-0.01,Time:2023-04-11T18:43:00Z)",Normal
05MH006,DeleteRegion,HG,2022-11-08T11:27:00,2022-11-08T11:27:00,2022-11-08T14:45:12,-6,Delete invalid data spike.,,Normal
05MH006,DeleteRegion,HG,2022-11-01T06:00:00,2023-02-21T14:59:00,2022-12-21T17:54:25,-6,out of operating period.,,Normal
05MH006,DeleteRegion,HG,2022-10-06T22:12:00,2022-10-06T22:12:00,2022-10-07T13:46:14,-6,DELETE PURGE,,Normal
05MH006,Offset,HG,2022-10-06T21:42:00,2022-10-06T21:42:00,2022-10-07T13:47:25,-6,SRC INTERPOLATED,Offset:-0.03,Normal
05MH006,Drift,HG,2022-09-13T14:47:00,2022-10-06T21:37:00,2022-10-07T13:47:03,-6,SRC BLENDED VISIT TO VISIT RS,"DriftPoints:(Offset:0,Time:2022-09-13T14:47:00Z);(Offset:-0.019,Time:2022-10-06T21:37:00Z)",Normal
