STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02KA015,Water Level,NA,2008,2024,17
02KA015,Flow,NA,2009,2024,16
