STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05SC002,Water Level,NA,2002,2023,22
05SC002,Instantantaneous Sediment,DI,1988,1994,7
05SC002,Flow,NA,1958,2023,66
05SC002,Sediment in mg/L,NA,1988,1992,5
05SC002,Daily Mean Tonnes,NA,1988,1992,5
