STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05SC002,2,2005,HOURLY DATA NOT AVAILABLE FROM MAR 01 TO APR 20,DONNEES HORAIRES NON DISPONIBLES DU 1ER MARS AU 20 AVR
05SC002,2,2020," Due to measures in place to limit the spread of the coronavirus, regular visits to this station were reduced or no longer conducted throughout 2020.  This may have impacted data quality.",
