Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05QE009,22.01,Curve extended for extreme high water during spring 2022 - KSA,LogarithmicTable,Provisional/Provisoire,(0.502:0.075);(0.18);
05QE009,22.0,Extended low end to account for low water observed in 2018,LogarithmicTable,Final/Finales,(0.502:0.075);(0.18);
05QE009,21.0,Created HWS curve to accomodate lower end acoustic mmts.,LogarithmicTable,Final/Finales,(0.502:0.075);(0.18);
05QE009,20.0,Created HWS curve to accomodate lower end acoustic mmts.,LogarithmicTable,Final/Finales,(0.56682:0.075);(0.18);
05QE009,19.0,Points extracted from hand drawn curve.,LinearTable,Final/Finales,
05QE009,18.0,,LinearTable,Final/Finales,
05QE009,17.0,,LinearTable,Final/Finales,
05QE009,16.0,,LinearTable,Final/Finales,
05QE009,15.0,,LinearTable,Final/Finales,
05QE009,14.0,,LinearTable,Final/Finales,
05QE009,13.0,,LinearTable,Final/Finales,
05QE009,12.0,,LinearTable,Final/Finales,
