STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02ED031,Water Level,NA,2005,2023,18
02ED031,Flow,NA,2006,2023,17
