Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
02BF001,13.000,,LogarithmicTable,Provisional/Provisoire,(4.49:1.842);(1.85);
02BF001,12.000,,LinearTable,Final/Finales,
02BF001,12.000-SC3,,LinearTable,Final/Finales,
02BF001,12.000-SC2,,LinearTable,Final/Finales,
02BF001,11.000,,LinearTable,Final/Finales,
02BF001,11.000-SC1,,LinearTable,Final/Finales,
02BF001,10.000,,LinearTable,Final/Finales,
02BF001,9.000,,LinearTable,Final/Finales,
02BF001,8.000,,LinearTable,Final/Finales,
02BF001,7.000,Never used. replaced by #8.,LinearTable,Final/Finales,
02BF001,6.000,,LinearTable,Final/Finales,
