STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02BF001,Water Level,NA,2002,2024,23
02BF001,Instantantaneous Sediment,DI,1989,2002,12
02BF001,Flow,NA,1967,2024,58
