STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08EE013,Water Level,NA,2011,2023,12
08EE013,Flow,NA,1973,2023,50
