STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
04LE002,Water Level,NA,2006,2024,19
04LE002,Flow,NA,2006,2024,19
