STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
02FB014,2,2014,"PERIODS OF UNUSABLE WATER LEVELS AND ESTIMATED DISCHARGES IN MAY/JUNE DUE TO EXCESSIVE PAINTING.
GAPS IN WATER LEVELS AND ESTIMATED DISCHARGES IN NOV/DEC DUE TO EQUIPMENT PROBLEMS.",
02FB014,2,2016,"UNUSEABLE WATER LEVELS SEPTEMBER 2-13, 2016. DISCHARGES ESTIMATED.",
