STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08KH031,Water Level,NA,2011,2023,13
08KH031,Flow,NA,2004,2023,20
