Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08KH031,12.0,Curve 12.00 was created using the open water measurements from 2022 and the near-record high measurements from 2020.,LogarithmicTable,Provisional/Provisoire,(4.03);
08KH031,11.0,Curve created for 2021 data year using near-record high measurement from 2020 and open water measurements from 2021.,LogarithmicTable,Final/Finales,(4.076);
08KH031,10.0,"Curve created for 2020 data year using near-record high measurement from 2020, near-record low measurement from 2017, and most open water measurements from 2017-2020.",LogarithmicTable,Final/Finales,(3.984);
08KH031,9.0,"New Curve created for 2018 open water measurements, includes 2017 open water QMs and historic high QMs from 2014.",LogarithmicTable,Final/Finales,(4.059);
08KH031,8.1,,LogarithmicTable,Final/Finales,(3.94);
08KH031,8.0,Shift from curve 7.0 under ice conditions.,LogarithmicTable,Final/Finales,(3.94);
08KH031,7.0,Shift during ice period.,LogarithmicTable,Final/Finales,(3.84);
08KH031,6.0,QM:11/02/2011 suspect (high velocity in one panel) therefore plots right 4.98%,LogarithmicTable,Final/Finales,(3.99);
08KH031,5.0,Table 5.0 coincident with Table 4.0 at 4.800m.,LinearTable,Final/Finales,
08KH031,4.0,,LinearTable,Final/Finales,
08KH031,3.0,Coincident with table 2 at and above 4.750 m,LinearTable,Final/Finales,
08KH031,2.0,,LinearTable,Final/Finales,
08KH031,1.0,,LinearTable,Final/Finales,
