date,STATION_NUMBER,water_level_m,quality_symbol
2012-01-01,06AF001,534.8289794921875,A
2012-02-01,06AF001,534.8140258789062,
2012-03-01,06AF001,534.8049926757812,
2012-04-01,06AF001,534.8109741210938,
2012-05-01,06AF001,534.8790283203125,
2012-06-01,06AF001,534.9459838867188,
2012-07-01,06AF001,535.0999755859375,
2012-08-01,06AF001,535.2260131835938,
2012-09-01,06AF001,535.1090087890625,
2012-10-01,06AF001,535.1079711914062,
2012-11-01,06AF001,534.9840087890625,
2012-12-01,06AF001,534.8930053710938,
2013-01-01,06AF001,534.8770141601562,
2013-02-01,06AF001,534.8610229492188,A
2013-03-01,06AF001,534.8779907226562,
2013-04-01,06AF001,534.8280029296875,
2013-05-01,06AF001,534.8829956054688,
2013-06-01,06AF001,535.0859985351562,
2013-07-01,06AF001,535.2050170898438,
2013-08-01,06AF001,535.2139892578125,
2013-09-01,06AF001,535.1129760742188,
2013-10-01,06AF001,534.9810180664062,
2013-11-01,06AF001,534.9089965820312,
2013-12-01,06AF001,534.8319702148438,
2014-01-01,06AF001,534.8250122070312,
2014-02-01,06AF001,534.8330078125,
2014-03-01,06AF001,534.844970703125,A
2014-04-01,06AF001,534.8179931640625,
2014-05-01,06AF001,534.8660278320312,
2014-06-01,06AF001,535.0330200195312,
2014-07-01,06AF001,535.3250122070312,
2014-08-01,06AF001,535.3319702148438,
2014-09-01,06AF001,535.2310180664062,
2014-10-01,06AF001,535.0809936523438,A
2014-11-01,06AF001,534.9929809570312,
2014-12-01,06AF001,534.8980102539062,A
2015-01-01,06AF001,534.8800048828125,
2015-02-01,06AF001,534.8800048828125,
2015-03-01,06AF001,534.8779907226562,
2015-04-01,06AF001,534.8800048828125,
2015-05-01,06AF001,534.9039916992188,
2015-06-01,06AF001,534.906982421875,
2015-07-01,06AF001,534.8980102539062,
2015-08-01,06AF001,534.8870239257812,
2015-09-01,06AF001,534.8209838867188,
2015-10-01,06AF001,534.77099609375,
2015-11-01,06AF001,534.72802734375,
2015-12-01,06AF001,534.6699829101562,
2016-01-01,06AF001,534.656982421875,
2016-02-01,06AF001,534.6710205078125,
2016-03-01,06AF001,534.6749877929688,
2016-04-01,06AF001,534.6939697265625,
2016-05-01,06AF001,534.7260131835938,
2016-06-01,06AF001,534.7659912109375,
2016-07-01,06AF001,534.7849731445312,
2016-08-01,06AF001,534.7979736328125,
2016-09-01,06AF001,534.72900390625,
2016-10-01,06AF001,534.6840209960938,
2016-11-01,06AF001,534.6820068359375,
2016-12-01,06AF001,534.6810302734375,
2017-01-01,06AF001,534.6589965820312,
2017-02-01,06AF001,534.6740112304688,
2017-03-01,06AF001,534.6890258789062,
2017-04-01,06AF001,534.7069702148438,
2017-05-01,06AF001,534.85400390625,
2017-06-01,06AF001,535.1179809570312,
2017-07-01,06AF001,535.3040161132812,
2017-08-01,06AF001,535.3909912109375,
2017-09-01,06AF001,535.3259887695312,
2017-10-01,06AF001,535.2009887695312,
2017-11-01,06AF001,535.1430053710938,
2017-12-01,06AF001,535.051025390625,
2018-01-01,06AF001,535.0040283203125,
2018-02-01,06AF001,534.9979858398438,
2018-03-01,06AF001,534.9719848632812,
2018-04-01,06AF001,534.9509887695312,
2018-05-01,06AF001,535.0260009765625,
2018-06-01,06AF001,535.0960083007812,
2018-07-01,06AF001,535.2789916992188,
2018-08-01,06AF001,535.197998046875,
2018-09-01,06AF001,535.1530151367188,
2018-10-01,06AF001,535.0980224609375,
2018-11-01,06AF001,535.0289916992188,
2018-12-01,06AF001,534.9550170898438,
2019-01-01,06AF001,534.9390258789062,
2019-02-01,06AF001,534.9320068359375,
2019-03-01,06AF001,534.9169921875,
2019-04-01,06AF001,534.9099731445312,
2019-05-01,06AF001,534.9359741210938,
2019-06-01,06AF001,534.9310302734375,
2019-07-01,06AF001,535.0789794921875,
2019-08-01,06AF001,535.2269897460938,
2019-09-01,06AF001,535.2410278320312,
2019-10-01,06AF001,535.1500244140625,
2019-11-01,06AF001,535.0709838867188,
2019-12-01,06AF001,534.989013671875,
2020-01-01,06AF001,534.947021484375,
2020-02-01,06AF001,534.9329833984375,
2020-03-01,06AF001,534.9149780273438,
2020-04-01,06AF001,534.906005859375,
2020-05-01,06AF001,534.9429931640625,
2020-06-01,06AF001,535.0750122070312,
2020-07-01,06AF001,535.3720092773438,
2020-08-01,06AF001,535.3499755859375,
2020-09-01,06AF001,535.2219848632812,
2020-10-01,06AF001,535.1010131835938,
2020-11-01,06AF001,534.9970092773438,
2020-12-01,06AF001,534.9450073242188,
2021-01-01,06AF001,534.906982421875,
2021-02-01,06AF001,534.906982421875,
2021-03-01,06AF001,534.89599609375,
2021-04-01,06AF001,534.8829956054688,
2021-05-01,06AF001,534.8880004882812,
2021-06-01,06AF001,534.9030151367188,
2021-07-01,06AF001,534.9959716796875,
2021-08-01,06AF001,534.906005859375,
2021-09-01,06AF001,534.8629760742188,
2021-10-01,06AF001,534.780029296875,
2021-11-01,06AF001,534.6950073242188,
2021-12-01,06AF001,534.6840209960938,
2022-01-01,06AF001,534.6669921875,
2022-02-01,06AF001,534.7020263671875,
2022-03-01,06AF001,534.7260131835938,
2022-04-01,06AF001,534.7410278320312,
2022-05-01,06AF001,534.8079833984375,
2022-06-01,06AF001,535.0759887695312,
2022-07-01,06AF001,535.3250122070312,
2022-08-01,06AF001,535.2849731445312,
2022-09-01,06AF001,535.1690063476562,
