Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
05ND011,2024-04-16T21:58:30,-6,Discharge/Débit,,1.256,0.06,5.0,-0.011,-0.2408,0.0053,"Measurement condition : Clear; Cloudy , No Precipitation , Very Light Wind ",Dead grass on the control.,"@ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Mid-section",1.8,0.127,0.468,5.0,6.3,Provisional/Provisoire,29.4
05ND011,2024-04-16T21:55:00,-6,Stage/Niveau d'eau,1.258,,,,,,,,,GC: -0.027 HG: 1.283 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2024-03-20T15:47:00,-6,Stage/Niveau d'eau,1.631,,,,,,,,,GC: -0.027 HG: 1.656 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2024-03-20T15:28:00,-6,Discharge/Débit,,1.623,0.679,5.0,-0.204,-0.77059996,-0.0058999998,"Measurement condition : Ice; Mostly Cloudy , No Precipitation , Very Light Wind Blowing Downstream","Ice and slush on the edges, chipped out for the measurement.","@ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Mid-section",10.2,3.01,0.225,-9.0,0.0,Provisional/Provisoire,14.2
05ND011,2024-03-20T15:15:00,-6,Stage/Niveau d'eau,1.616,,,,,,,,,GC: -0.027 HG: 1.641 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2024-03-16T16:50:00,-6,Stage/Niveau d'eau,1.433,,,,,,,,,GC: -0.027 HG: 1.459 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2024-03-16T16:33:30,-6,Discharge/Débit,,1.433,0.258,5.0,-0.107,-0.661,-0.0022,"Measurement condition : Ice; Mostly Cloudy , No Precipitation , Moderate Wind Blowing Downstream","Thin ice over the control, chipped out for the measurement. Some bottom ice/slush.","@ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Large SRC, suspect the beads slipped when the float frozen over winter. Mid-section",7.0,1.15,0.224,0.0,0.2,Provisional/Provisoire,13.7
05ND011,2024-02-29T16:35:00,-6,Discharge/Débit,,,0.0,,,,,"Measurement condition : No Flow; Clear , No Precipitation , Light Wind Blowing Upstream",Complete ice cover on channel and control.,Chipped out on ,,,,-8.0,,Provisional/Provisoire,
05ND011,2023-11-08T18:35:00,-6,Discharge/Débit,,,0.0,,,,,"Measurement condition : No Flow; Partly Cloudy , No Precipitation , Heavy Wind Blowing Cross Stream",Channel is dry,,,,,4.0,,Final/Finales,
05ND011,2023-09-28T15:56:00,-6,Discharge/Débit,,,0.0,,,,,"Measurement condition : No Flow; Cloudy , No Precipitation , Moderate Wind Blowing Downstream",,,,,,15.0,,Final/Finales,
05ND011,2023-08-17T16:17:30,-6,Discharge/Débit,,,0.0,,,,,"Measurement condition : No Flow; Partly Cloudy , No Precipitation , Calm Wind Blowing Cross Stream",NO FLOW,,,,,,,Final/Finales,
05ND011,2023-06-15T15:55:00,-6,Stage/Niveau d'eau,1.25,,,,,,,,,"GC: -0.026, MEASURED HG: 1.252 Maintenance (MT)",,,,,,Final/Finales,
05ND011,2023-06-15T15:11:00,-6,Discharge/Débit,,1.25,0.005,5.0,-0.079,-0.9265,0.0312,"Measurement condition : Vegetation; Mostly Cloudy , No Precipitation , Calm Wind ",VEGETATION THROUGHOUT ,ESTIMATED DISCHARGE AT 0.005M3/S. CALCULATED SHIFT MANUALLY.  Mid-section,,,,17.0,,Final/Finales,
05ND011,2023-06-15T15:10:00,-6,Stage/Niveau d'eau,1.25,,,,,,,,,"GC: -0.026, MEASURED  HG: 1.276 Found (FD)",,,,,,Final/Finales,
05ND011,2023-04-27T19:45:00,-6,Stage/Niveau d'eau,1.372,,,,,,,,,GC: -0.028 HG: 1.399 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2023-04-27T19:24:00,-6,Discharge/Débit,,1.373,0.386,5.0,-0.011,-0.102,-0.0001,"Measurement condition : Vegetation; Mostly Cloudy , No Precipitation , Light Wind Blowing Downstream",,"Had to manually calculate the shift.     @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Mid-section",5.6,0.746,0.517,10.0,8.1,Provisional/Provisoire,15.1
05ND011,2023-04-27T18:55:00,-6,Stage/Niveau d'eau,1.374,,,,,,,,,GC: -0.028 HG: 1.401 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2023-04-18T16:15:00,-6,Stage/Niveau d'eau,1.418,,,,,,,,,GC: -0.028 HG: 1.446 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2023-04-18T16:00:00,-6,Discharge/Débit,,1.419,0.504,5.0,-0.03,-0.2449,0.0045,"Measurement condition : Vegetation; Cloudy , No Precipitation , Heavy Wind Blowing Upstream",,"Had to manually calculate the shift becuase the eHSN would not do it.   @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Mid-section",6.4,2.41,0.209,3.0,2.0,Provisional/Provisoire,9.87
05ND011,2023-04-18T15:40:00,-6,Stage/Niveau d'eau,1.419,,,,,,,,,GC: -0.028 HG: 1.449 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2023-04-15T00:15:00,-6,Stage/Niveau d'eau,1.595,,,,,,,,,GC: -0.028 HG: 1.625 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2023-04-14T23:58:30,-6,Discharge/Débit,,1.595,2.18,5.0,-0.023,-0.1276,0.003,"Measurement condition : Vegetation; Mostly Cloudy , No Precipitation , Light Wind Blowing Upstream",,"Had to manually calcuate the shift because the eHSN would not do it.  @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Mid-section",10.2,3.0,0.726,10.0,0.5,Provisional/Provisoire,5.08
05ND011,2023-04-14T23:35:00,-6,Stage/Niveau d'eau,1.594,,,,,,,,,GC: -0.028 HG: 1.622 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2023-03-22T15:55:00,-6,Discharge/Débit,,,0.0,,,,,"Measurement condition : No Flow; Partly Cloudy , No Precipitation , Calm Wind ","Snow packed channel, dry into winter",No flow,,,,-10.0,,Provisional/Provisoire,
05ND011,2022-11-01T20:48:00,-6,Discharge/Débit,,,0.0,,,,,"Measurement condition : No Flow; Partly Cloudy , No Precipitation , Light Wind Blowing Downstream",,,,,,12.0,,Provisional/Provisoire,
05ND011,2022-09-21T17:35:00,-6,Discharge/Débit,,,0.0,,,,,"Measurement condition : No Flow; Clear , No Precipitation , Heavy Wind Blowing Downstream",,,,,,13.0,,Provisional/Provisoire,
05ND011,2022-08-30T22:11:00,-6,Discharge/Débit,,,0.0,,,,,"Measurement condition : No Flow; Clear , No Precipitation , Calm Wind ",Dry,"Channel dry, no flow",,,,29.0,,Provisional/Provisoire,
05ND011,2022-06-01T17:05:00,-6,Stage/Niveau d'eau,1.249,,,,,,,,,GC: -0.027 HG: 1.276 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2022-06-01T17:00:00,-6,Discharge/Débit,,1.249,0.003,5.0,-0.084,-0.9547,-0.01,"Measurement condition : Vegetation; Partly Cloudy , No Precipitation , Heavy Wind Blowing Downstream",Grass throughout the channel.,Estimated discharge Mid-section,,,,15.0,,Provisional/Provisoire,
05ND011,2022-04-27T20:40:00,-6,Stage/Niveau d'eau,1.317,,,,,,,,,GC: -0.027 HG: 1.344 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2022-04-27T20:20:00,-6,Discharge/Débit,,1.317,0.119,5.0,-0.043,-0.47349998,-0.0075,"Measurement condition : Vegetation; Cloudy , No Precipitation , Heavy Wind Blowing Upstream",Control and channel heavily vegetated,"WL staable through mmnt so single ETG reading used for MGH. EHSN would not populate a shift, manually calculated shift with excel curve spreadsheet.  Mid-section",6.3,1.92,0.062,2.0,6.5,Provisional/Provisoire,15.3
05ND011,2022-03-30T18:15:00,-6,Stage/Niveau d'eau,1.225,,,,,,,,,GC: -0.027 HG: 1.256 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2022-03-30T17:41:30,-6,Discharge/Débit,,1.223,0.007,5.0,-0.044,-0.7683,0.0119,"Measurement condition : Vegetation; Cloudy , No Precipitation , Light Wind ","Control clear of ice, flow through vegetation on control.",Minor ice on gauge pool but control and upstream of gauge pool clear of ice.  Mid-section,6.6,1.32,0.006,-3.0,1.0,Provisional/Provisoire,42.21
05ND011,2022-03-30T17:15:00,-6,Stage/Niveau d'eau,1.22,,,,,,,,,GC: -0.027 HG: 1.251 Found (FD),,,,,,Provisional/Provisoire,
05ND011,2022-03-24T16:40:00,-6,Stage/Niveau d'eau,1.299,,,,,,,,,HG: 1.329 SRC: -0.003,,,,,,Provisional/Provisoire,
