STATION_NUMBER,DATA_TYPE,YEAR,PEAK_CODE,PRECISION_CODE,MONTH,DAY,HOUR,MINUTE,TIME_ZONE,PEAK,SYMBOL,CODE DESCRIPTION
05ND011,H,2011,H,8.0,4,11,20,35,CST,1.8519999980926516, ,Maximum
05ND011,H,2012,H,8.0,3,12,9,10,CST,1.7079999446868896, ,Maximum
05ND011,H,2013,H,8.0,6,13,9,35,CST,1.9210000038146973,,Maximum
05ND011,H,2014,H,8.0,3,21,11,45,CST,1.628000020980835,,Maximum
05ND011,H,2015,H,8.0,3,14,23,10,CST,1.6990000009536743,,Maximum
05ND011,H,2016,H,8.0,6,25,7,45,CST,1.2680000066757202,,Maximum
05ND011,H,2017,H,8.0,3,26,14,20,CST,1.7669999599456787,,Maximum
05ND011,H,2018,H,8.0,6,2,6,55,CST,1.6410000324249268,,Maximum
05ND011,H,2019,H,8.0,3,24,1,15,CST,1.49399995803833, ,Maximum
05ND011,H,2020,H,8.0,3,12,16,25,CST,1.440999984741211, ,Maximum
05ND011,H,2021,H,8.0,6,11,18,35,CST,1.194000005722046, ,Maximum
05ND011,H,2022,H,8.0,3,20,20,50,CST,1.5080000162124634, ,Maximum
05ND011,H,2023,H,8.0,4,14,19,55,CST,1.6050000190734863, ,Maximum
05ND011,Q,1992,H,,3,2,14,13,CST,1.3600000143051147,,Maximum
05ND011,Q,1993,H,,3,24,16,46,CST,0.3889999985694885,E,Maximum
05ND011,Q,1994,H,,3,17,10,7,CST,1.1799999475479126,B,Maximum
05ND011,Q,1995,H,,3,25,20,0,CST,2.259999990463257,B,Maximum
05ND011,Q,1996,H,,4,10,18,0,CST,5.840000152587891,,Maximum
05ND011,Q,1997,H,,4,1,13,16,CST,4.199999809265137,,Maximum
05ND011,Q,1998,H,,3,30,19,45,CST,0.3310000002384186,B,Maximum
05ND011,Q,1999,H,,4,7,20,46,CST,3.7699999809265137, ,Maximum
05ND011,Q,2000,H,,7,7,7,30,CST,0.02500000037252903, ,Maximum
05ND011,Q,2000,L,,3,1,0,0,CST,0.0, ,Minimum
05ND011,Q,2001,H,,4,5,19,30,CST,1.870000004768372, ,Maximum
05ND011,Q,2001,L,,3,1,0,0,CST,0.0,B,Minimum
05ND011,Q,2002,H,,7,5,4,16,CST,2.400000095367432, ,Maximum
05ND011,Q,2002,L,,2,25,0,0,CST,0.0,B,Minimum
05ND011,Q,2003,H,,3,18,17,15,CST,0.7680000066757202,B,Maximum
05ND011,Q,2003,L,,2,26,0,0,CST,0.0,B,Minimum
05ND011,Q,2004,H,,6,11,11,59,CST,0.05700000002980232, ,Maximum
05ND011,Q,2004,L,,2,26,0,0,CST,0.0,B,Minimum
05ND011,Q,2005,H,,7,1,19,0,CST,11.0, ,Maximum
05ND011,Q,2005,L,,3,1,0,0,CST,0.0,B,Minimum
05ND011,Q,2006,H,,4,18,10,22,CST,0.02500000037252903, ,Maximum
05ND011,Q,2006,L,,3,1,0,0,CST,0.0,B,Minimum
05ND011,Q,2007,H,,3,20,21,22,CST,0.13600000739097595,B,Maximum
05ND011,Q,2007,L,,3,1,0,0,CST,0.0,B,Minimum
05ND011,Q,2008,H,,3,25,11,0,CST,0.032999999821186066,B,Maximum
05ND011,Q,2008,L,,3,1,0,0,CST,0.0,B,Minimum
05ND011,Q,2009,L,,3,1,0,0,CST,0.0,B,Minimum
05ND011,Q,2010,H,,3,18,16,35,CST,0.23600000143051147,B,Maximum
05ND011,Q,2010,L,,3,1,0,0,CST,0.0,B,Minimum
05ND011,Q,2011,H,,4,11,20,35,CST,2.9100000858306885,B,Maximum
05ND011,Q,2011,L,,3,1,0,0,CST,0.0, ,Minimum
05ND011,Q,2012,H,,3,13,14,55,CST,1.3200000524520874,B,Maximum
05ND011,Q,2012,L,,3,1,8,50,CST,0.0,B,Minimum
05ND011,Q,2013,H,,6,13,9,35,CST,11.899999618530272,,Maximum
05ND011,Q,2013,L,,3,1,0,0,CST,0.0,B,Minimum
05ND011,Q,2014,H,,6,29,11,50,CST,0.7960000038146973,,Maximum
05ND011,Q,2014,L,,3,1,0,0,CST,0.0,B,Minimum
05ND011,Q,2015,H,,3,14,23,10,CST,1.600000023841858,,Maximum
05ND011,Q,2015,L,,3,1,0,0,CST,0.0,B,Minimum
05ND011,Q,2016,H,,6,25,7,45,CST,0.04699999839067459,,Maximum
05ND011,Q,2017,H,,3,30,18,10,CST,2.7699999809265137,,Maximum
05ND011,Q,2018,H,,6,2,6,55,CST,2.309999942779541,,Maximum
05ND011,Q,2019,H,,3,24,1,15,CST,1.0099999904632568, ,Maximum
05ND011,Q,2021,H,,1,1,0,0,CST,0.0, ,Maximum
05ND011,Q,2022,L,,1,1,0,0,CST,0.0, ,Minimum
05ND011,Q,2023,H,,4,14,19,55,CST,2.289999961853028, ,Maximum
05ND011,Q,2023,L,,1,1,0,0,CST,0.0, ,Minimum
