Watershed_ID,Source,Name,Official_ID,Centroid_Lat_deg_N,Centroid_Lon_deg_E,Drainage_Area_km2,Drainage_Area_GSIM_km2,Flag_GSIM_boundaries,Flag_Artificial_Boundaries,Elevation_m,Slope_deg,Gravelius,Perimeter,Flag_Shape_Extraction,Aspect_deg,Flag_Terrain_Extraction,Land_Use_Forest_frac,Land_Use_Grass_frac,Land_Use_Wetland_frac,Land_Use_Water_frac,Land_Use_Urban_frac,Land_Use_Shrubs_frac,Land_Use_Crops_frac,Land_Use_Snow_Ice_frac,Flag_Land_Use_Extraction,Permeability_logk_m2,Porosity_frac,Flag_Subsoil_Extraction,Reference,revision_date
1130,HYDAT,WILSON RIVER NEAR ASHVILLE,05LJ045,51.15614,-100.3325,661.8128,,0,0,498.4,0.9643,1.5537,140.728,1,34.5611,1,0.3526,0.0475,0.0646,0.0226,0.0193,0.0043,0.4891,0.0,1,-16.4676817301917,0.119587423653142,1,"(Arsenault et al., 2020)",2022-04-26
