STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02ZG001,Water Level,NA,2011,2023,13
02ZG001,Flow,NA,1958,2023,66
