Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
07BJ001,Deviation,HG,2026-01-12T14:55:00,2026-01-13T18:25:00,2026-01-14T17:25:32,-7,Trim excessive painting,"DeviationValue:0.003,DeviationType:DeviationFromAverage,WindowSizeInMinutes:15",Normal
07BJ001,AdjustableTrim,HG,2026-01-10T01:00:00,2026-01-12T15:50:00,2026-01-12T15:57:44,-7,Adjustable Trim applied - erroneous spikes,"LowerThresholdPoints:(Time:2026-01-10T01:00:00Z,Value:583.2550204515559);(Time:2026-01-10T19:55:09.295Z,Value:583.2711477788508);(Time:2026-01-11T12:44:26.703Z,Value:583.2751455626544);(Time:2026-01-11T15:28:02.031Z,Value:583.2748580610673);(Time:2026-01-11T19:19:04.218Z,Value:583.2754422694546);(Time:2026-01-11T23:19:24.992Z,Value:583.2848561907325);(Time:2026-01-12T15:50:00Z,Value:583.2886665874403),UpperThresholdPoints:(Time:2026-01-10T01:00:00Z,Value:583.2801954573773);(Time:2026-01-11T17:58:52.888Z,Value:583.2852310385497);(Time:2026-01-12T00:06:31.822Z,Value:583.2933735480792);(Time:2026-01-12T06:12:27.398Z,Value:583.2955166708687);(Time:2026-01-12T11:43:48.29Z,Value:583.2937146858145);(Time:2026-01-12T15:50:00Z,Value:583.3009010776581),TrimAction:Delete",Normal
07BJ001,CopyPaste,QR,2025-12-26T07:00:00,2026-01-14T18:00:00,2026-01-27T21:21:49,-7,ICE ESTIMATION OVERRIDEOverride: Freehand‌Override: Freehand‌,,Normal
07BJ001,CopyPaste,QR,2025-11-30T07:00:00,2026-01-14T19:00:00,2026-01-27T21:03:00,-7,FALL ICE ESTIMATION OVERRIDESOverride: Freehand‌Override: Freehand‌,,Normal
07BJ001,Drift,QR,2025-11-30T07:00:00,2026-01-14T19:00:00,2026-01-27T21:00:33,-7,"FALL ICE ESTIMATION OVERRIDESDrift correction settings:‌Timestamp 1: 2025-11-30 00:00:00, Offset 1: -0.6‌Timestamp 2: 2026-01-14 12:00:00, Offset 2: -7.8‌","DriftPoints:(Offset:-0.6,Time:2025-11-30T07:00:00Z);(Offset:-7.8,Time:2026-01-14T19:00:00Z)",Normal
07BJ001,CopyPaste,QR,2025-11-23T07:00:00,2025-12-28T07:00:00,2026-01-27T21:24:08,-7,ICE ESTIMATION OVERRIDESOverride: Freehand‌Override: Freehand‌Override: Freehand‌,,Normal
07BJ001,CopyPaste,HG,2025-11-12T00:00:00,2025-11-12T06:00:00,2026-01-15T00:17:48,-7,"C&P FROM STAGE LOGGER TO FILL MISSING GOES TELEMETRY DATA GAPOverride: Copy & Paste‌Source Data Set: Stage.Logger@07BJ001, time shift: 00:00 minutes.‌",,PreProcessing
07BJ001,CopyPaste,QR,2025-11-06T07:00:00,2025-11-30T07:00:00,2026-01-27T21:05:35,-7,FALL ICE ESTIMATION OVERRIDESOverride: Log Linear‌Q(t) = 1.180757797753541e^(-0.00675126538872305t)‌with freehand adjustment‌,,Normal
07BJ001,CopyPaste,QR,2025-11-04T07:00:00,2026-01-01T06:59:59,2026-01-27T21:08:51,-7,FALL ICE ESTIMATION OVERRIDESOverride: Freehand‌Override: Freehand‌Override: Freehand‌Override: Freehand‌,,Normal
07BJ001,Drift,HG,2025-10-07T20:40:00,2026-01-14T16:50:00,2026-01-14T23:58:55,-7,"SRC (0.000 m TO -0.009 m) RESET. CARRIED BACK TO PREVIOUS VISIT AS A SPECIFIC MOVEMENT COULD NOT BE IDENTIFIED. ALIGNS WITH HG2.Drift correction settings:‌Timestamp 1: 2025-10-07 13:40:00, Offset 1: 0‌Timestamp 2: 2026-01-14 09:50:00, Offset 2: -0.009‌","DriftPoints:(Offset:0,Time:2025-10-07T20:40:00Z);(Offset:-0.009,Time:2026-01-14T16:50:00Z)",Normal
