STATION_NUMBER,DATA_TYPE,YEAR,PEAK_CODE,PRECISION_CODE,MONTH,DAY,HOUR,MINUTE,TIME_ZONE,PEAK,SYMBOL,CODE DESCRIPTION
08AB001,H,2011,H,8.0,7,24,18.0,0.0,PST,9.402999877929688, ,Maximum
08AB001,H,2011,L,8.0,4,15,15.0,45.0,PST,6.960999965667725, ,Minimum
08AB001,H,2012,H,8.0,6,26,0.0,15.0,PST,9.538999557495115, ,Maximum
08AB001,H,2012,L,8.0,4,13,19.0,0.0,PST,7.0920000076293945, ,Minimum
08AB001,H,2013,H,8.0,9,9,9.0,10.0,PST,9.939000129699709, ,Maximum
08AB001,H,2013,L,8.0,4,30,0.0,45.0,PST,6.961999893188477, ,Minimum
08AB001,H,2014,H,8.0,7,14,17.0,10.0,PST,9.44499969482422, ,Maximum
08AB001,H,2014,L,8.0,4,14,17.0,0.0,PST,6.936999797821045, ,Minimum
08AB001,H,2015,H,8.0,7,18,19.0,15.0,PST,9.496000289916992, ,Maximum
08AB001,H,2015,L,8.0,3,29,3.0,35.0,PST,6.790999889373779, ,Minimum
08AB001,H,2016,H,8.0,7,18,18.0,5.0,PST,10.225000381469728, ,Maximum
08AB001,H,2016,L,8.0,3,28,1.0,35.0,PST,6.815999984741211, ,Minimum
08AB001,H,2017,H,8.0,8,8,17.0,25.0,PST,10.067999839782717, ,Maximum
08AB001,H,2017,L,8.0,12,31,8.0,55.0,PST,6.752999782562256, ,Minimum
08AB001,H,2018,H,8.0,8,8,13.0,20.0,PST,10.642999649047852, ,Maximum
08AB001,H,2018,L,8.0,1,1,12.0,0.0,PST,6.89300012588501, ,Minimum
08AB001,H,2019,H,8.0,7,8,18.0,50.0,PST,10.70199966430664, ,Maximum
08AB001,H,2019,L,8.0,4,6,20.0,50.0,PST,7.173999786376953, ,Minimum
08AB001,H,2020,H,8.0,7,26,14.0,15.0,PST,9.833000183105469, ,Maximum
08AB001,H,2020,L,8.0,3,30,14.0,20.0,PST,7.002999782562256, ,Minimum
08AB001,H,2021,H,8.0,8,13,16.0,45.0,PST,10.680999755859377, ,Maximum
