STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
09AE006,MORLEY RIVER AT KM 1251 ALASKA HIGHWAY,YT,2,A,,60.00693893432617,-132.14443969726562,1580.0,,0,1,647.0,647.0,10.0
