STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05JA006,Water Level,NA,2011,2024,14
05JA006,Flow,NA,2011,2024,14
