STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05AB005,Water Level,NA,2012,2023,12
05AB005,Instantantaneous Sediment,DI,1971,1971,1
05AB005,Flow,NA,1908,2023,61
