STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08NJ013,Water Level,NA,2011,2024,14
08NJ013,Flow,NA,1914,2024,102
