STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
07GG001,2,1968,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID DUE TO EQUIPMENT MALFUNCTION,
07GG001,2,1999,MAX. INST. DATA IS CALCULATED FROM CHART DATA.,DONNEES MAX. INST. CALCULEES A PARTIR D'UN ZERO HYDROGRAPHIQUE.
07GG001,2,2006,ALL PEAKS VALID,TOUS LES DEBITS DE POINTE SONT VALIDES
07GG001,2,2008,MIMINUM INSTANTANEOUS DISCHARGE NOT VALID OCCURRED DURING ICE CONDITIONS,DEBIT INSTANTANE MINIMAL NON VALIDE ATTEINT AU COURS DE CONDITIONS GLACIELLES
07GG001,2,2009,2009 MAXIMUM INSTANTANEOUS DISCHARGE IS VALID  UNDER THE AFFECT OF ICE CONDITIONS,DEBIT INSTANTANE MAXIMAL VALIDE SOUS L'EFFET DES CONDITIONS GLACIELLES
07GG001,2,2020,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO EQUIPMENT MALFUNCTION.,
07GG001,2,2022,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID DUE TO EQUIPMENT MALFUNCTION.,
