STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07GG001,Water Level,NA,2012,2024,13
07GG001,Flow,NA,1968,2024,57
