STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07EE010,Water Level,NA,2011,2023,13
07EE010,Flow,NA,1981,2023,43
