date,flow_cms,infill_flag
1928-05-10,0.1220000013709068,observed
1928-05-11,0.1299999952316284,observed
1928-05-12,0.1420000046491623,observed
1928-05-13,0.1560000032186508,observed
1928-05-14,0.1700000017881393,observed
1928-05-15,0.1809999942779541,observed
1928-05-16,0.193000003695488,observed
1928-05-17,0.193000003695488,observed
1928-05-18,0.193000003695488,observed
1928-05-19,0.1949999928474426,observed
1928-05-20,0.2010000050067901,observed
1928-05-21,0.209999993443489,observed
1928-05-22,0.221000000834465,observed
1928-05-23,0.2269999980926513,observed
1928-05-24,0.2319999933242797,observed
1928-05-25,0.2319999933242797,observed
1928-05-26,0.2549999952316284,observed
1928-05-27,0.2750000059604645,observed
1928-05-28,0.2939999997615814,observed
1928-05-29,0.3109999895095825,observed
1928-05-30,0.3109999895095825,observed
1928-05-31,0.2939999997615814,observed
1928-06-01,0.277999997138977,observed
1928-06-02,0.277999997138977,observed
1928-06-03,0.277999997138977,observed
1928-06-04,0.277999997138977,observed
1928-06-05,0.277999997138977,observed
1928-06-06,0.277999997138977,observed
1928-06-07,0.277999997138977,observed
1928-06-08,0.2720000147819519,observed
1928-06-09,0.2660000026226044,observed
1928-06-10,0.2660000026226044,observed
1928-06-11,0.2660000026226044,observed
1928-06-12,0.2660000026226044,observed
1928-06-13,0.2660000026226044,observed
1928-06-14,0.2660000026226044,observed
1928-06-15,0.2660000026226044,observed
1928-06-16,0.2720000147819519,observed
1928-06-17,0.277999997138977,observed
1928-06-18,0.2660000026226044,observed
1928-06-19,0.2549999952316284,observed
1928-06-20,0.2549999952316284,observed
1928-06-21,0.2549999952316284,observed
1928-06-22,0.2610000073909759,observed
1928-06-23,0.2720000147819519,observed
1928-06-24,0.277999997138977,observed
1928-06-25,0.289000004529953,observed
1928-06-26,0.3000000119209289,observed
1928-06-27,0.3339999914169311,observed
1928-06-28,0.31700000166893,observed
1928-06-29,0.3000000119209289,observed
1928-06-30,0.3059999942779541,observed
1928-07-01,0.3109999895095825,observed
1928-07-02,0.3109999895095825,observed
1928-07-03,0.3109999895095825,observed
1928-07-04,0.3059999942779541,observed
1928-07-05,0.3000000119209289,observed
1928-07-06,0.2939999997615814,observed
1928-07-07,0.289000004529953,observed
1928-07-08,0.289000004529953,observed
1928-07-09,0.289000004529953,observed
1928-07-10,0.277999997138977,observed
1928-07-11,0.2660000026226044,observed
1928-07-12,0.2720000147819519,observed
1928-07-13,0.277999997138977,observed
1928-07-14,0.2440000027418137,observed
1928-07-15,0.209999993443489,observed
1928-07-16,0.2070000022649765,observed
1928-07-17,0.2010000050067901,observed
1928-07-18,0.1949999928474426,observed
1928-07-19,0.193000003695488,observed
1928-07-20,0.193000003695488,observed
1928-07-21,0.193000003695488,observed
1928-07-22,0.193000003695488,observed
1928-07-23,0.193000003695488,observed
1928-07-24,0.1870000064373016,observed
1928-07-25,0.1809999942779541,observed
1928-07-26,0.1700000017881393,observed
1928-07-27,0.1609999984502792,observed
1928-07-28,0.1609999984502792,observed
1928-07-29,0.1609999984502792,observed
1928-07-30,0.1420000046491623,observed
1928-07-31,0.1220000013709068,observed
1928-08-01,0.1220000013709068,observed
1928-08-02,0.1220000013709068,observed
1928-08-03,0.1190000027418136,observed
1928-08-04,0.1129999980330467,observed
1928-08-05,0.1129999980330467,observed
1928-08-06,0.1080000028014183,observed
1928-08-07,0.1129999980330467,observed
1928-08-08,0.1159999966621398,observed
1928-08-09,0.1159999966621398,observed
1928-08-10,0.1159999966621398,observed
1928-08-11,0.1159999966621398,observed
1928-08-12,0.1129999980330467,observed
1928-08-13,0.1129999980330467,observed
1928-08-14,0.1129999980330467,observed
1928-08-15,0.1129999980330467,observed
1928-08-16,0.1129999980330467,observed
1928-08-17,0.1129999980330467,observed
1928-08-18,0.1129999980330467,observed
1928-08-19,0.1129999980330467,observed
1928-08-20,0.1129999980330467,observed
1928-08-21,0.1129999980330467,observed
1928-08-22,0.1159999966621398,observed
1928-08-23,0.1159999966621398,observed
1928-08-24,0.1159999966621398,observed
1928-08-25,0.1159999966621398,observed
1928-08-26,0.1129999980330467,observed
1928-08-27,0.1129999980330467,observed
1928-08-28,0.1129999980330467,observed
1928-08-29,0.1129999980330467,observed
1928-08-30,0.1129999980330467,observed
1928-08-31,0.1099999994039535,observed
1928-09-01,0.1080000028014183,observed
1928-09-02,0.1080000028014183,observed
1928-09-03,0.1080000028014183,observed
1928-09-04,0.1049999967217445,observed
1928-09-05,0.1019999980926513,observed
1928-09-06,0.1019999980926513,observed
1928-09-07,0.1019999980926513,observed
1928-09-08,0.096000000834465,observed
1928-09-09,0.0930000022053718,observed
1928-09-10,0.090999998152256,observed
1928-09-11,0.0879999995231628,observed
1928-09-12,0.0879999995231628,observed
1928-09-13,0.0879999995231628,observed
1928-09-14,0.0879999995231628,observed
1928-09-15,0.0879999995231628,observed
1928-09-16,0.0930000022053718,observed
1928-09-17,0.0930000022053718,observed
1928-09-18,0.0930000022053718,observed
1928-09-19,0.0930000022053718,observed
1928-09-20,0.0930000022053718,observed
1928-09-21,0.0930000022053718,observed
1928-09-22,0.0930000022053718,observed
1928-09-23,0.0930000022053718,observed
1928-09-24,0.096000000834465,observed
1928-09-25,0.1019999980926513,observed
1928-09-26,0.1019999980926513,observed
1928-09-27,0.1019999980926513,observed
1928-09-28,0.1019999980926513,observed
1928-09-29,0.1019999980926513,observed
1928-09-30,0.1019999980926513,observed
1928-10-01,,unfillable
1928-10-02,,unfillable
1928-10-03,,unfillable
1928-10-04,,unfillable
1928-10-05,,unfillable
1928-10-06,,unfillable
1928-10-07,,unfillable
1928-10-08,,unfillable
1928-10-09,,unfillable
1928-10-10,,unfillable
1928-10-11,,unfillable
1928-10-12,,unfillable
1928-10-13,,unfillable
1928-10-14,,unfillable
1928-10-15,,unfillable
1928-10-16,,unfillable
1928-10-17,,unfillable
1928-10-18,,unfillable
1928-10-19,,unfillable
1928-10-20,,unfillable
