Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08JB002,29.01,"Curve 29 extended on lower end, originally developed using 2019/2020 open water measurements, and 2018 max mmt.",LogarithmicTable,Provisional/Provisoire,(1.8907:0.83);(1.43);
08JB002,29.0,"Curve developed using 2019/2020 open water measurements, and 2018 max mmt.",LogarithmicTable,Final/Finales,(1.8907:0.83);(1.43);
08JB002,28.0,"Made for 2015. High end of curve differs than Curve 27, but Curve 28 is the same as Curve 27 below the break point.",LogarithmicTable,Final/Finales,(1.8907:0.83);(1.33);
08JB002,27.0,,LogarithmicTable,Final/Finales,(1.8907:0.83);(1.239);
08JB002,26.0,coincident with table # 25 at and above 2.50 m,LinearTable,Final/Finales,
08JB002,25.0,Coincident with Table 24 at and above 1.950m,LinearTable,Final/Finales,
08JB002,24.0,New Curve to reflect  relocation of w/l reference,LinearTable,Final/Finales,
08JB002,23.0,Coinicident with table #22. 1.400m to 2.200m,LinearTable,Final/Finales,
08JB002,22.0,,LinearTable,Final/Finales,
08JB002,21.0,,LinearTable,Final/Finales,
08JB002,20.0,,LinearTable,Final/Finales,
08JB002,19.0,,LinearTable,Final/Finales,
08JB002,18.0,,LinearTable,Final/Finales,
