STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02LB018,Water Level,NA,2002,2024,23
02LB018,Flow,NA,1979,2024,45
