Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
06BA002,2024-04-06T21:35:00,-6,Stage/Niveau d'eau,1.652,,,,,,,,,GC: 0.000 HG: 1.651 No Reset (NR),,,,,,Provisional/Provisoire,
06BA002,2024-04-06T21:19:30,-6,Discharge/Débit,,1.652,1.21,6.0,0.0121,0.16549999,0.0008,"Measurement condition : Clear; Partly Cloudy , No Precipitation , Calm Wind Blowing Cross Stream",ICE ON EDGES. SOME ICE CAUGHT ON RIFFLE NOT CAUSING BACKWATER. ,Reset logger at 15:08. Mid-section,33.5,25.9,0.047,10.0,4.0,Provisional/Provisoire,9.63
06BA002,2024-04-06T21:00:00,-6,Stage/Niveau d'eau,1.651,,,,,,,,,GC: 0.000 HG: 1.663 Reset (RS),,,,,,Provisional/Provisoire,
06BA002,2024-02-21T21:00:30,-6,Discharge/Débit,,1.675,0.973,6.0,-0.0279,-0.294,0.0019,"Measurement condition : Ice; Mostly Cloudy , No Precipitation , Light Wind ",OPEN LEAD ON LEFT BANK. MMNT ABOVE LEAD.,MGH 1.682. AVERAGE USED UP UNTIL 15:10. AS LOGGER WAS RESTARTED AFTER UPGRADE. NO LOGGED READING AT 15:15. Mid-section,34.0,11.7,0.083,4.0,-0.2,Provisional/Provisoire,15.8
06BA002,2024-02-21T21:00:00,-6,Stage/Niveau d'eau,1.675,,,,,,,,,HG: 1.682 Reset (RS),,,,,,Provisional/Provisoire,
06BA002,2024-01-13T21:00:00,-6,Stage/Niveau d'eau,1.715,,,,,,,,,GC: 0.000 HG: 1.710 Reset (RS),,,,,,Provisional/Provisoire,
06BA002,2024-01-13T20:47:00,-6,Discharge/Débit,,1.716,0.63,6.0,-0.097,-0.7022,0.0008,"Measurement condition : Ice; Clear , No Precipitation , Light Wind ",COMPLETE ICE COVER. ,BATTERIES ON ICE AUGER WERE COLD AND NOT FUNCTION WELL DO TO THE EXTREME COLD TEMPS AND THICK ICE. WE DRILLED AS MANY HOLES AS WE COULD TO GET A MMNT. SOME PANELS WERE TOO SHALLOW FOR THE ADCP TO GET VELOCITY READINGS. THOSE PANELS WERE REMOVED.    Mid-section,29.0,9.89,0.06,-41.0,,Provisional/Provisoire,76.8
06BA002,2023-09-30T19:42:00,-6,Discharge/Débit,,1.816,1.81,6.0,-0.116,-0.611,0.0014,"Measurement condition : Clear; Partly Cloudy , No Precipitation , Light Wind ",Weeds in channel causing backwater. ,Mid-section,45.6,35.8,0.051,12.0,13.0,Provisional/Provisoire,9.76
06BA002,2023-09-30T19:25:00,-6,Stage/Niveau d'eau,1.816,,,,,,,,,GC: 0.000 HG: 1.823 Reset (RS),,,,,,Provisional/Provisoire,
06BA002,2023-07-23T20:59:00,-6,Discharge/Débit,,1.88,3.76,6.0,-0.0947,-0.45119998,0.0023,"Measurement condition : Vegetation; Smokey , No Precipitation , Very Light Wind ",weeds in channel. fallen trees 150m up stream from mmnt section from fire.,"COMP LEAD NEEDS TO UPLOAD MMNT INFORMATION, MMNT FILES NOT LOADED INTO EHSN/FVP MMNT FILES UPLAODED TO SHAREPOINT. UNABLE TO LOAD THE .MAT FILES INTO QREV. THE TRANSECTS SHOW UP WITH NO DATA. THE MMNT SUMMARY IS FROM RIVER SURVEYOR LIVE.  SAK.",,,,24.0,,Provisional/Provisoire,
06BA002,2023-07-23T20:40:00,-6,Stage/Niveau d'eau,1.88,,,,,,,,,GC: 0.000 HG: 1.874 Reset (RS),,,,,,Provisional/Provisoire,
