STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02LB006,Water Level,NA,2002,2024,23
02LB006,Flow,NA,1948,2024,76
