date,flow_cms,infill_flag
1911-10-16,8.779999732971191,observed
1911-10-17,8.5,observed
1911-10-18,7.929999828338623,observed
1911-10-19,7.360000133514404,observed
1911-10-20,6.510000228881836,observed
1911-10-21,5.949999809265137,observed
1911-10-22,5.380000114440918,observed
1911-10-23,4.809999942779541,observed
1911-10-24,4.25,observed
1911-10-25,4.809999942779541,observed
1911-10-26,4.809999942779541,observed
1911-10-27,4.809999942779541,observed
1911-10-28,4.809999942779541,observed
1911-10-29,4.809999942779541,observed
1911-10-30,5.099999904632568,observed
1911-10-31,5.380000114440918,observed
1911-11-01,5.949999809265137,observed
1911-11-02,5.949999809265137,observed
1911-11-03,5.949999809265137,observed
1911-11-04,6.230000019073486,observed
1911-11-05,6.510000228881836,observed
1911-11-06,6.230000019073486,observed
1911-11-07,5.949999809265137,observed
1911-11-08,,unfillable
1911-11-09,,unfillable
1911-11-10,,unfillable
1911-11-11,,unfillable
1911-11-12,,unfillable
1911-11-13,,unfillable
1911-11-14,,unfillable
1911-11-15,,unfillable
1911-11-16,,unfillable
1911-11-17,,unfillable
1911-11-18,,unfillable
1911-11-19,,unfillable
1911-11-20,,unfillable
1911-11-21,,unfillable
1911-11-22,,unfillable
1911-11-23,,unfillable
1911-11-24,,unfillable
1911-11-25,,unfillable
1911-11-26,,unfillable
1911-11-27,,unfillable
1911-11-28,,unfillable
1911-11-29,,unfillable
1911-11-30,,unfillable
1911-12-01,,unfillable
1911-12-02,,unfillable
1911-12-03,,unfillable
1911-12-04,,unfillable
1911-12-05,,unfillable
1911-12-06,,unfillable
1911-12-07,,unfillable
1911-12-08,,unfillable
1911-12-09,,unfillable
1911-12-10,,unfillable
1911-12-11,,unfillable
1911-12-12,,unfillable
1911-12-13,,unfillable
1911-12-14,,unfillable
1911-12-15,,unfillable
1911-12-16,,unfillable
1911-12-17,,unfillable
1911-12-18,,unfillable
1911-12-19,,unfillable
1911-12-20,,unfillable
1911-12-21,,unfillable
1911-12-22,,unfillable
1911-12-23,,unfillable
1911-12-24,,unfillable
1911-12-25,,unfillable
1911-12-26,,unfillable
1911-12-27,,unfillable
1911-12-28,,unfillable
1911-12-29,,unfillable
1911-12-30,,unfillable
1911-12-31,,unfillable
1912-01-01,,unfillable
1912-01-02,,unfillable
1912-01-03,,unfillable
1912-01-04,,unfillable
1912-01-05,,unfillable
1912-01-06,,unfillable
1912-01-07,,unfillable
1912-01-08,,unfillable
1912-01-09,,unfillable
1912-01-10,,unfillable
1912-01-11,,unfillable
1912-01-12,,unfillable
1912-01-13,,unfillable
1912-01-14,,unfillable
1912-01-15,,unfillable
1912-01-16,,unfillable
1912-01-17,,unfillable
1912-01-18,,unfillable
1912-01-19,,unfillable
1912-01-20,,unfillable
1912-01-21,,unfillable
1912-01-22,,unfillable
1912-01-23,,unfillable
1912-01-24,,unfillable
1912-01-25,,unfillable
1912-01-26,,unfillable
1912-01-27,,unfillable
1912-01-28,,unfillable
1912-01-29,,unfillable
1912-01-30,,unfillable
1912-01-31,,unfillable
1912-02-01,,unfillable
1912-02-02,,unfillable
1912-02-03,,unfillable
1912-02-04,,unfillable
1912-02-05,,unfillable
1912-02-06,,unfillable
1912-02-07,,unfillable
1912-02-08,,unfillable
1912-02-09,,unfillable
1912-02-10,,unfillable
1912-02-11,,unfillable
1912-02-12,,unfillable
1912-02-13,,unfillable
1912-02-14,,unfillable
1912-02-15,,unfillable
1912-02-16,,unfillable
1912-02-17,,unfillable
1912-02-18,,unfillable
1912-02-19,,unfillable
1912-02-20,,unfillable
1912-02-21,,unfillable
1912-02-22,,unfillable
1912-02-23,,unfillable
1912-02-24,,unfillable
1912-02-25,,unfillable
1912-02-26,,unfillable
1912-02-27,,unfillable
1912-02-28,,unfillable
1912-02-29,,unfillable
1912-03-01,,unfillable
1912-03-02,,unfillable
1912-03-03,,unfillable
1912-03-04,,unfillable
1912-03-05,,unfillable
1912-03-06,,unfillable
1912-03-07,,unfillable
1912-03-08,,unfillable
1912-03-09,,unfillable
1912-03-10,,unfillable
1912-03-11,,unfillable
1912-03-12,,unfillable
1912-03-13,,unfillable
1912-03-14,,unfillable
1912-03-15,,unfillable
1912-03-16,,unfillable
1912-03-17,,unfillable
1912-03-18,,unfillable
1912-03-19,,unfillable
1912-03-20,,unfillable
1912-03-21,,unfillable
1912-03-22,,unfillable
1912-03-23,,unfillable
1912-03-24,,unfillable
1912-03-25,,unfillable
1912-03-26,,unfillable
1912-03-27,,unfillable
1912-03-28,,unfillable
1912-03-29,,unfillable
1912-03-30,,unfillable
1912-03-31,,unfillable
1912-04-01,3.680000066757202,observed
1912-04-02,3.680000066757202,observed
1912-04-03,3.680000066757202,observed
1912-04-04,3.680000066757202,observed
1912-04-05,3.680000066757202,observed
1912-04-06,4.25,observed
1912-04-07,4.25,observed
1912-04-08,4.25,observed
1912-04-09,4.25,observed
1912-04-10,4.25,observed
1912-04-11,5.239999771118164,observed
1912-04-12,5.239999771118164,observed
1912-04-13,5.239999771118164,observed
1912-04-14,5.239999771118164,observed
1912-04-15,8.779999732971191,observed
1912-04-16,8.779999732971191,observed
1912-04-17,8.779999732971191,observed
1912-04-18,9.199999809265137,observed
1912-04-19,9.630000114440918,observed
1912-04-20,8.609999656677246,observed
1912-04-21,7.5,observed
1912-04-22,6.510000228881836,observed
1912-04-23,5.949999809265137,observed
1912-04-24,5.380000114440918,observed
1912-04-25,5.099999904632568,observed
1912-04-26,5.099999904632568,observed
1912-04-27,4.809999942779541,observed
1912-04-28,4.809999942779541,observed
1912-04-29,4.809999942779541,observed
1912-04-30,5.949999809265137,observed
1912-05-01,8.779999732971191,observed
1912-05-02,10.5,observed
1912-05-03,11.0,observed
1912-05-04,11.600000381469728,observed
1912-05-05,11.600000381469728,observed
1912-05-06,11.600000381469728,observed
1912-05-07,11.600000381469728,observed
1912-05-08,11.600000381469728,observed
1912-05-09,12.699999809265137,observed
1912-05-10,13.899999618530272,observed
1912-05-11,28.299999237060547,observed
1912-05-12,29.39999961853028,observed
1912-05-13,30.600000381469727,observed
1912-05-14,31.100000381469727,observed
1912-05-15,32.0,observed
1912-05-16,32.79999923706055,observed
1912-05-17,30.600000381469727,observed
1912-05-18,28.299999237060547,observed
1912-05-19,25.299999237060547,observed
1912-05-20,22.700000762939453,observed
1912-05-21,25.299999237060547,observed
1912-05-22,28.299999237060547,observed
1912-05-23,27.299999237060547,observed
1912-05-24,26.299999237060547,observed
1912-05-25,25.799999237060547,observed
1912-05-26,24.89999961853028,observed
1912-05-27,24.39999961853028,observed
1912-05-28,23.5,observed
1912-05-29,22.700000762939453,observed
1912-05-30,21.0,observed
1912-05-31,19.299999237060547,observed
1912-06-01,17.799999237060547,observed
1912-06-02,16.399999618530273,observed
1912-06-03,15.0,observed
1912-06-04,13.899999618530272,observed
1912-06-05,13.899999618530272,observed
1912-06-06,13.899999618530272,observed
1912-06-07,19.799999237060547,observed
1912-06-08,25.5,observed
1912-06-09,31.100000381469727,observed
1912-06-10,37.900001525878906,observed
1912-06-11,39.400001525878906,observed
1912-06-12,40.79999923706055,observed
1912-06-13,48.70000076293945,observed
1912-06-14,59.5,observed
1912-06-15,59.5,observed
1912-06-16,59.5,observed
1912-06-17,59.5,observed
1912-06-18,66.0,observed
1912-06-19,73.0999984741211,observed
1912-06-20,81.80000305175781,observed
1912-06-21,94.0,observed
1912-06-22,113.0,observed
1912-06-23,102.0,observed
1912-06-24,93.4000015258789,observed
1912-06-25,81.80000305175781,observed
1912-06-26,73.0999984741211,observed
1912-06-27,66.0,observed
1912-06-28,53.79999923706055,observed
1912-06-29,40.79999923706055,observed
1912-06-30,39.59999847412109,observed
1912-07-01,37.900001525878906,observed
1912-07-02,37.900001525878906,observed
1912-07-03,37.900001525878906,observed
1912-07-04,36.79999923706055,observed
1912-07-05,36.5,observed
1912-07-06,35.400001525878906,observed
1912-07-07,34.29999923706055,observed
1912-07-08,34.0,observed
1912-07-09,32.79999923706055,observed
1912-07-10,38.5,observed
1912-07-11,44.5,observed
1912-07-12,42.5,observed
1912-07-13,40.79999923706055,observed
1912-07-14,40.79999923706055,observed
1912-07-15,40.79999923706055,observed
1912-07-16,40.79999923706055,observed
1912-07-17,39.400001525878906,observed
1912-07-18,37.900001525878906,observed
1912-07-19,36.79999923706055,observed
1912-07-20,35.400001525878906,observed
1912-07-21,37.900001525878906,observed
1912-07-22,40.79999923706055,observed
1912-07-23,44.5,observed
1912-07-24,42.5,observed
1912-07-25,40.79999923706055,observed
1912-07-26,36.79999923706055,observed
1912-07-27,32.79999923706055,observed
1912-07-28,34.0,observed
1912-07-29,35.400001525878906,observed
1912-07-30,36.79999923706055,observed
1912-07-31,37.900001525878906,observed
1912-08-01,39.400001525878906,observed
1912-08-02,40.79999923706055,observed
1912-08-03,45.29999923706055,observed
1912-08-04,51.0,observed
1912-08-05,53.79999923706055,observed
1912-08-06,51.0,observed
1912-08-07,42.5,observed
1912-08-08,40.79999923706055,observed
1912-08-09,42.79999923706055,observed
1912-08-10,44.5,observed
1912-08-11,36.5,observed
1912-08-12,28.299999237060547,observed
1912-08-13,30.600000381469727,observed
1912-08-14,32.79999923706055,observed
1912-08-15,36.79999923706055,observed
1912-08-16,40.79999923706055,observed
1912-08-17,39.400001525878906,observed
1912-08-18,37.900001525878906,observed
1912-08-19,40.79999923706055,observed
1912-08-20,45.900001525878906,observed
1912-08-21,48.70000076293945,observed
1912-08-22,54.09999847412109,observed
1912-08-23,59.5,observed
1912-08-24,85.0,observed
1912-08-25,102.0,observed
1912-08-26,94.0,observed
1912-08-27,66.80000305175781,observed
1912-08-28,40.79999923706055,observed
1912-08-29,36.79999923706055,observed
1912-08-30,31.100000381469727,observed
1912-08-31,26.299999237060547,observed
1912-09-01,28.299999237060547,observed
1912-09-02,28.0,observed
1912-09-03,27.200000762939453,observed
1912-09-04,26.600000381469727,observed
1912-09-05,26.299999237060547,observed
1912-09-06,24.39999961853028,observed
1912-09-07,22.700000762939453,observed
1912-09-08,23.5,observed
1912-09-09,24.39999961853028,observed
1912-09-10,25.5,observed
1912-09-11,26.299999237060547,observed
1912-09-12,22.700000762939453,observed
1912-09-13,21.799999237060547,observed
1912-09-14,21.0,observed
1912-09-15,22.700000762939453,observed
1912-09-16,24.39999961853028,observed
1912-09-17,23.5,observed
1912-09-18,22.700000762939453,observed
1912-09-19,21.799999237060547,observed
1912-09-20,21.0,observed
1912-09-21,17.799999237060547,observed
1912-09-22,16.399999618530273,observed
1912-09-23,13.899999618530272,observed
1912-09-24,13.899999618530272,observed
1912-09-25,13.899999618530272,observed
1912-09-26,13.899999618530272,observed
1912-09-27,12.699999809265137,observed
1912-09-28,12.699999809265137,observed
1912-09-29,12.699999809265137,observed
1912-09-30,12.699999809265137,observed
1912-10-01,12.699999809265137,observed
1912-10-02,12.699999809265137,observed
1912-10-03,12.699999809265137,observed
1912-10-04,12.699999809265137,observed
1912-10-05,13.899999618530272,observed
1912-10-06,14.399999618530272,observed
1912-10-07,15.0,observed
1912-10-08,13.899999618530272,observed
1912-10-09,13.899999618530272,observed
1912-10-10,12.699999809265137,observed
1912-10-11,11.600000381469728,observed
1912-10-12,11.0,observed
1912-10-13,11.0,observed
1912-10-14,10.5,observed
1912-10-15,10.100000381469728,observed
1912-10-16,9.630000114440918,observed
1912-10-17,9.630000114440918,observed
1912-10-18,9.630000114440918,observed
1912-10-19,9.630000114440918,observed
1912-10-20,10.100000381469728,observed
1912-10-21,10.5,observed
1912-10-22,10.100000381469728,observed
1912-10-23,10.100000381469728,observed
1912-10-24,9.630000114440918,observed
1912-10-25,9.630000114440918,observed
1912-10-26,9.630000114440918,observed
1912-10-27,9.199999809265137,observed
1912-10-28,8.779999732971191,observed
1912-10-29,9.199999809265137,observed
1912-10-30,9.630000114440918,observed
1912-10-31,9.630000114440918,observed
1912-11-01,9.0600004196167,observed
1912-11-02,8.5,observed
1912-11-03,7.929999828338623,observed
1912-11-04,7.5,observed
1912-11-05,7.079999923706055,observed
1912-11-06,7.360000133514404,observed
1912-11-07,7.650000095367432,observed
1912-11-08,7.929999828338623,observed
1912-11-09,8.350000381469727,observed
1912-11-10,8.779999732971191,observed
1912-11-11,9.199999809265137,observed
1912-11-12,9.630000114440918,observed
1912-11-13,8.779999732971191,observed
1912-11-14,7.929999828338623,observed
1912-11-15,,unfillable
1912-11-16,,unfillable
1912-11-17,,unfillable
1912-11-18,,unfillable
1912-11-19,,unfillable
1912-11-20,,unfillable
1912-11-21,,unfillable
1912-11-22,,unfillable
1912-11-23,,unfillable
1912-11-24,,unfillable
1912-11-25,,unfillable
1912-11-26,,unfillable
1912-11-27,,unfillable
1912-11-28,,unfillable
1912-11-29,,unfillable
1912-11-30,,unfillable
1912-12-01,,unfillable
1912-12-02,,unfillable
1912-12-03,,unfillable
1912-12-04,,unfillable
1912-12-05,,unfillable
1912-12-06,,unfillable
1912-12-07,,unfillable
1912-12-08,,unfillable
1912-12-09,,unfillable
1912-12-10,,unfillable
1912-12-11,,unfillable
1912-12-12,,unfillable
1912-12-13,,unfillable
1912-12-14,,unfillable
1912-12-15,,unfillable
1912-12-16,,unfillable
1912-12-17,,unfillable
1912-12-18,,unfillable
1912-12-19,,unfillable
1912-12-20,,unfillable
1912-12-21,,unfillable
1912-12-22,,unfillable
1912-12-23,,unfillable
1912-12-24,,unfillable
1912-12-25,,unfillable
1912-12-26,,unfillable
1912-12-27,,unfillable
1912-12-28,,unfillable
1912-12-29,,unfillable
1912-12-30,,unfillable
1912-12-31,,unfillable
1913-01-01,,unfillable
1913-01-02,,unfillable
1913-01-03,,unfillable
1913-01-04,,unfillable
1913-01-05,,unfillable
1913-01-06,,unfillable
1913-01-07,,unfillable
1913-01-08,,unfillable
1913-01-09,,unfillable
1913-01-10,,unfillable
1913-01-11,,unfillable
1913-01-12,,unfillable
1913-01-13,,unfillable
1913-01-14,,unfillable
1913-01-15,,unfillable
1913-01-16,,unfillable
1913-01-17,,unfillable
1913-01-18,,unfillable
1913-01-19,,unfillable
1913-01-20,,unfillable
1913-01-21,,unfillable
1913-01-22,,unfillable
1913-01-23,,unfillable
1913-01-24,,unfillable
1913-01-25,,unfillable
1913-01-26,,unfillable
