STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02AB024,Water Level,NA,2007,2024,18
02AB024,Flow,NA,2007,2024,18
