STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
10AC005,Water Level,NA,2011,2024,14
10AC005,Flow,NA,1964,2024,61
