STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07GD004,Water Level,NA,2012,2023,12
07GD004,Flow,NA,1993,2023,31
