Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
08LE108,2024-06-12T17:50:00,-8,Discharge/Débit,,0.154,0.112,20.01,-0.00269,-0.0231,-0.0231,"Measurement condition : Clear; Cloudy , No Precipitation , Calm Wind ",CONTROL CLEAR - WEIR SPRINGING FREE,3' WEIR IN USE Engineered Structures Weir,,,,16.8,8.3,Provisional/Provisoire,
08LE108,2024-06-12T17:50:00,-8,Stage/Niveau d'eau,0.154,,,,,,,,,GC: -0.014 HG: 0.166,,,,,,Provisional/Provisoire,
08LE108,2024-04-23T16:20:00,-8,Discharge/Débit,,0.282,0.257,20.01,-0.00272,-0.013300001,-0.013300001,"Measurement condition : Clear; Clear , No Precipitation ,  ",CONTROL CLEAR,**RFT verified discharge as reported is correct according to raw value (0.296m) and table in OneDrive** 3' WEIR IN USE 3' WEIR TABLE STORED ON ONEDRIVE BOTTOM OF OG MATCHES WEIR LIP - USE UNCORRECTED OG READINGS FOR WEIR TABLE MMNTS - USING CORRECTED OG FOR MGH  Engineered Structures Weir,,,,2.8,2.7,Provisional/Provisoire,
08LE108,2024-04-23T16:20:00,-8,Stage/Niveau d'eau,0.282,,,,,,,,,GC: -0.014 HG: 0.294,,,,,,Provisional/Provisoire,
08LE108,2024-03-18T22:50:00,-8,Discharge/Débit,,0.102,0.066,20.01,0.000639,-0.016900001,-0.016900001,"Measurement condition : Clear; Clear , No Precipitation ,  ",CONTROL CLEAR,3' WEIR IN USE LIFT BLOCK AND CLEAR OTT TIP AND RESET HG Engineered Structures Weir,,,,4.9,1.7,Provisional/Provisoire,
08LE108,2024-03-18T22:50:00,-8,Stage/Niveau d'eau,0.102,,,,,,,,,GC: -0.017 HG: 0.117,,,,,,Provisional/Provisoire,
08LE108,2024-03-18T22:40:00,-8,Stage/Niveau d'eau,0.102,,,,,,,,,GC: -0.017 HG: 0.123 Reset (RS),,,,,,Provisional/Provisoire,
08LE108,2024-01-10T16:30:00,-8,Stage/Niveau d'eau,0.031,,,,,,,,,GC: -0.017 HG: 0.048,,,,,,Provisional/Provisoire,
08LE108,2024-01-10T16:30:00,-8,Discharge/Débit,,0.031,0.017,20.01,-0.00916,-0.0147,-0.0147,"Measurement condition : Clear; Mostly Cloudy , No Precipitation ,  ",CONTROL CLEAR,3' WEIR IN USE - SPRINGING FREE ,,,,-4.6,0.3,Provisional/Provisoire,
08LE108,2024-01-10T16:20:00,-8,Stage/Niveau d'eau,0.031,,,,,,,,,GC: -0.017 HG: 0.048 Maintenance (MT),,,,,,Provisional/Provisoire,
08LE108,2023-10-16T22:00:00,-8,Stage/Niveau d'eau,0.019,,,,,,,,,GC: -0.017 HG: 0.036,,,,,,Provisional/Provisoire,
08LE108,2023-08-16T19:30:00,-8,Stage/Niveau d'eau,0.022,,,,,,,,,GC: -0.015 HG: 0.037,,,,,,Provisional/Provisoire,
08LE108,2023-08-16T19:00:00,-8,Stage/Niveau d'eau,0.023,,,,,,,,,GC: -0.015 HG: 0.037,,,,,,Provisional/Provisoire,
08LE108,2023-06-28T18:50:00,-8,Stage/Niveau d'eau,0.075,,,,,,,,,GC: -0.015 HG: 0.073 Reset (RS),,,,,,Provisional/Provisoire,
08LE108,2023-06-28T18:40:00,-8,Stage/Niveau d'eau,0.075,,,,,,,,,GC: -0.015 HG: 0.073 Maintenance (MT),,,,,,Provisional/Provisoire,
08LE108,2023-05-01T22:20:00,-8,Stage/Niveau d'eau,0.513,,,,,,,,,GC: -0.015 HG: 0.510 Surge: 0.010  * The uncertainty value is equivalent to the surge value in eHSN.,,,,,,Provisional/Provisoire,
08LE108,2023-05-01T21:35:00,-8,Stage/Niveau d'eau,0.513,,,,,,,,,GC: -0.015 HG: 0.509 Surge: 0.010  * The uncertainty value is equivalent to the surge value in eHSN.,,,,,,Provisional/Provisoire,
