STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
01DP004,Water Level,NA,2011,2023,13
01DP004,Instantantaneous Sediment,BM,1970,1973,3
01DP004,Instantantaneous Sediment,DI,1984,1984,1
01DP004,Flow,NA,1965,2023,59
01DP004,Sediment in mg/L,NA,1969,1984,16
01DP004,Daily Mean Tonnes,NA,1969,1984,16
