STATION_NUMBER,date,water_level_m,quality_symbol
08NL061,1973-05-01,,
08NL061,1973-06-01,,
08NL061,1973-07-01,,
08NL061,1973-08-01,0.18000000715255737,
08NL061,1973-09-01,,
08NL061,1974-05-01,,
08NL061,1974-06-01,,
08NL061,1974-07-01,,
08NL061,1974-08-01,,
08NL061,1975-05-01,,
08NL061,1975-06-01,,
08NL061,1975-07-01,,
08NL061,1975-08-01,,
08NL061,1975-09-01,,
08NL061,1976-09-01,,
08NL061,1976-10-01,,
08NL061,1973-05-02,0.5730000138282776,
08NL061,1973-06-02,0.4690000116825104,
08NL061,1973-07-02,0.28299999237060547,
08NL061,1973-08-02,,
08NL061,1973-09-02,0.03999999910593033,
08NL061,1974-05-02,,
08NL061,1974-06-02,,
08NL061,1974-07-02,,
08NL061,1974-08-02,0.5849999785423279,
08NL061,1975-05-02,,
08NL061,1975-06-02,,
08NL061,1975-07-02,,
08NL061,1975-08-02,,
08NL061,1975-09-02,,
08NL061,1976-09-02,,
08NL061,1976-10-02,,
08NL061,1973-05-03,,
08NL061,1973-06-03,,
08NL061,1973-07-03,,
08NL061,1973-08-03,,
08NL061,1973-09-03,,
08NL061,1974-05-03,,
08NL061,1974-06-03,,
08NL061,1974-07-03,,
08NL061,1974-08-03,,
08NL061,1975-05-03,,
08NL061,1975-06-03,,
08NL061,1975-07-03,,
08NL061,1975-08-03,,
08NL061,1975-09-03,,
08NL061,1976-09-03,,
08NL061,1976-10-03,,
08NL061,1973-05-04,,
08NL061,1973-06-04,,
08NL061,1973-07-04,,
08NL061,1973-08-04,0.16500000655651093,
08NL061,1973-09-04,,
08NL061,1974-05-04,,
08NL061,1974-06-04,,
08NL061,1974-07-04,,
08NL061,1974-08-04,,
08NL061,1975-05-04,,
08NL061,1975-06-04,,
08NL061,1975-07-04,,
08NL061,1975-08-04,,
08NL061,1975-09-04,,
08NL061,1976-09-04,,
08NL061,1976-10-04,,
08NL061,1973-05-05,,
08NL061,1973-06-05,,
08NL061,1973-07-05,,
08NL061,1973-08-05,0.16500000655651093,
08NL061,1973-09-05,0.029999999329447743,
08NL061,1974-05-05,,
08NL061,1974-06-05,,
08NL061,1974-07-05,0.6520000100135803,
08NL061,1974-08-05,,
08NL061,1975-05-05,,
08NL061,1975-06-05,0.977999985218048,
08NL061,1975-07-05,,
08NL061,1975-08-05,,
08NL061,1975-09-05,0.8289999961853027,
08NL061,1976-09-05,,
08NL061,1976-10-05,,
08NL061,1973-05-06,,
08NL061,1973-06-06,,
08NL061,1973-07-06,,
08NL061,1973-08-06,,
