STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
10BE001,Water Level,NA,2011,2023,13
10BE001,Instantantaneous Sediment,DI,1972,1984,3
10BE001,Flow,NA,1944,2023,79
10BE001,Sediment in mg/L,NA,1972,1983,2
10BE001,Daily Mean Tonnes,NA,1972,1983,2
