Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
02DD015,17.000,"New curve, changes lower offset from curve 16.000 by 0.001m.",LogarithmicTable,Provisional/Provisoire,(1.509:0.95);(1.01);
02DD015,16.00,New curve to fit 2015 and 2016 open water mmts,LogarithmicTable,Final/Finales,(1.509:0.949);(1.01);
02DD015,15.00,,LogarithmicTable,Final/Finales,(1.53094:0.952);(1.165);
02DD015,14.000,,LogarithmicTable,Final/Finales,(1.53094:0.952);(0.959);
02DD015,13.000,,LinearTable,Final/Finales,
02DD015,13.000-SC8,,LinearTable,Final/Finales,
02DD015,13.000-SC7,,LinearTable,Final/Finales,
02DD015,13.000-SC6,,LinearTable,Final/Finales,
02DD015,13.000-SC5,,LinearTable,Final/Finales,
02DD015,13.000-SC4,,LinearTable,Final/Finales,
02DD015,12.000,,LinearTable,Final/Finales,
02DD015,12.000-SC3,,LinearTable,Final/Finales,
02DD015,12.000-SC2,,LinearTable,Final/Finales,
02DD015,12.000-SC1,,LinearTable,Final/Finales,
02DD015,11.000,,LinearTable,Final/Finales,
02DD015,10.000,,LinearTable,Final/Finales,
02DD015,9.000,,LinearTable,Final/Finales,
02DD015,8.000,,LinearTable,Final/Finales,
