STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02DD015,Water Level,NA,2002,2023,22
02DD015,Flow,NA,1974,2023,50
