Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
02CD006,15.000,,LogarithmicTable,Provisional/Provisoire,(5.97459:5.786);(5.81);
02CD006,14.000,,LogarithmicTable,Final/Finales,(6.058:5.698);(5.83);
02CD006,13.000,,LogarithmicTable,Final/Finales,(6.47:5.754);(5.825);
02CD006,12.000,,LinearTable,Final/Finales,
02CD006,11.000,Same as Curve # 9 .,LinearTable,Final/Finales,
02CD006,11.000-SC2,,LinearTable,Final/Finales,
02CD006,10.000,,LinearTable,Final/Finales,
02CD006,10.000-SC1,,LinearTable,Final/Finales,
02CD006,9.000,,LinearTable,Final/Finales,
02CD006,8.000,,LinearTable,Final/Finales,
02CD006,7.000,,LinearTable,Final/Finales,
